CAB,PROPINSI,KOTA/KABUPATEN,KECAMATAN,KELURAHAN
MAKASSAR, SULAWESI SELATAN , PANGKAJENE KEPULAUAN , PANGKAJENE , PADDOANG DOANGAN 
MAKASSAR, SULAWESI SELATAN , PANGKAJENE KEPULAUAN , MINASA TENE , BONTOA 
MAKASSAR, SULAWESI SELATAN , PANGKAJENE KEPULAUAN , BALOCCI , MAJANNANG 
MAKASSAR, SULAWESI SELATAN , PAREPARE , SOREANG , LAKESSI 
MAKASSAR, SULAWESI SELATAN , PAREPARE , UJUNG , UJUNG SABBANG 
MAKASSAR, SULAWESI SELATAN , PAREPARE , UJUNG , MALLUSETASI 
MAKASSAR, SULAWESI SELATAN , PAREPARE , BACUKIKI BARAT , KAMPUNG BARU 
MAKASSAR, SULAWESI SELATAN , PAREPARE , BACUKIKI , GALUNG MALOANG 
MAKASSAR, SULAWESI SELATAN , PAREPARE , UJUNG , UJUNG BULU 
MAKASSAR, SULAWESI SELATAN , PAREPARE , SOREANG , WATANG SOREANG (WATTANG SOREANG) 
MAKASSAR, SULAWESI SELATAN , PAREPARE , UJUNG , LAPADDE 
MAKASSAR, SULAWESI BARAT , POLEWALI MANDAR , POLEWALI , POLEWALI 
MAKASSAR, SULAWESI BARAT , POLEWALI MANDAR , POLEWALI , WATTANG 
MAKASSAR, SULAWESI BARAT , POLEWALI MANDAR , BINUANG , KUAJANG 
MAKASSAR, SULAWESI BARAT , POLEWALI MANDAR , POLEWALI , MADATE (MADATTE) 
MAKASSAR, SULAWESI BARAT , POLEWALI MANDAR , WONOMULYO , SIDOREJO 
MAKASSAR, SULAWESI BARAT , POLEWALI MANDAR , MAPILLI , MAPILI (MAPILLI) 
MAKASSAR, SULAWESI BARAT , POLEWALI MANDAR , WONOMULYO , CAMPURJO 
MAKASSAR, SULAWESI BARAT , POLEWALI MANDAR , POLEWALI , DARMA 
MAKASSAR, SULAWESI BARAT , POLEWALI MANDAR , WONOMULYO , SIDODADI 
MAKASSAR, SULAWESI SELATAN , SINJAI , SINJAI UTARA , BALANGNIPA 
MAKASSAR, SULAWESI SELATAN , SINJAI , SINJAI UTARA , BONGKI 
MAKASSAR, SULAWESI SELATAN , SINJAI , SINJAI UTARA , LAPPA 
MAKASSAR, SULAWESI SELATAN , SOPPENG , LALABATA , BILA 
MAKASSAR, SULAWESI SELATAN , SOPPENG , LALABATA , BOTTO 
MAKASSAR, SULAWESI SELATAN , SOPPENG , DONRI-DONRI , DONRI-DONRI 
MAKASSAR, SULAWESI SELATAN , SOPPENG , LILIRAJA (LILI RIAJA) , JENNAE 
MAKASSAR, SULAWESI SELATAN , SOPPENG , MARIORIWAWO (MARIO RIWAWO) , TETTIKENRARAE (TETTIKENGRARAE) 
MAKASSAR, SULAWESI SELATAN , SOPPENG , MARIORIAWA (MARIO RIAWA) , ATTANG SALO 
MAKASSAR, SULAWESI SELATAN , SOPPENG , LALABATA , LALABATA RILAU 
MAKASSAR, SULAWESI SELATAN , SOPPENG , GANRA , GANRA 
MAKASSAR, SULAWESI SELATAN , SOPPENG , LILIRILAU (LILI RILAU) , PAJALESANG 
MAKASSAR, SULAWESI SELATAN , SOPPENG , LILIRAJA (LILI RIAJA) , ROMPEGADING 
MAKASSAR, SULAWESI SELATAN , SOPPENG , LILIRAJA (LILI RIAJA) , BARANG 
MAKASSAR, SULAWESI SELATAN , TAKALAR , POLOMBANGKENG UTARA (POLOBANGKENG) , PALLEKO 
MAKASSAR, SULAWESI SELATAN , TAKALAR , PATTALLASSANG (PATALLASSANG) , KALABBIRANG 
MAKASSAR, SULAWESI SELATAN , TAKALAR , GALESONG , GALESONG KOTA 
MAKASSAR, SULAWESI SELATAN , TAKALAR , GALESONG , PA'RASANGANG BERU 
MAKASSAR, SULAWESI SELATAN , TAKALAR , PATTALLASSANG (PATALLASSANG) , BAJENG 
MAKASSAR, SULAWESI SELATAN , TAKALAR , MANGARABOMBANG (MANGARA BOMBANG) , MANGADU 
MAKASSAR, SULAWESI SELATAN , TAKALAR , GALESONG , BONTOLOE (BONTO LOE) 
MAKASSAR, SULAWESI SELATAN , TAKALAR , GALESONG UTARA , BONTOSUNGGU (BONTO SUNGGU) 
MAKASSAR, SULAWESI SELATAN , TAKALAR , MANGARABOMBANG (MANGARA BOMBANG) , PANYANGKALANG 
MAKASSAR, SULAWESI SELATAN , TAKALAR , PATTALLASSANG (PATALLASSANG) , PATTALLASSANG 
MAKASSAR, SULAWESI SELATAN , TAKALAR , GALESONG , BODDIA 
MAKASSAR, SULAWESI SELATAN , TAKALAR , GALESONG SELATAN , BONTOKASSI (BONTO KASSI) 
MAKASSAR, SULAWESI SELATAN , TAKALAR , GALESONG UTARA , BONTOKADDOPEPE 
MAKASSAR, SULAWESI SELATAN , TAKALAR , GALESONG UTARA , BONTOLEBANG 
MAKASSAR, SULAWESI SELATAN , TAKALAR , POLOMBANGKENG SELATAN (POLOBANGKENG) , PA'BUNDUKANG (PA BUNDUKANG) 
MAKASSAR, SULAWESI SELATAN , TAKALAR , PATTALLASSANG (PATALLASSANG) , SOMBABELLA (SOMBALA BELLA) 
MAKASSAR, SULAWESI SELATAN , TAKALAR , GALESONG UTARA , AENG BATU-BATU 
MAKASSAR, SULAWESI SELATAN , TAKALAR , POLOMBANGKENG UTARA (POLOBANGKENG) , MANONGKOKI (MANNONGKOKI) 
MAKASSAR, SULAWESI SELATAN , TAKALAR , SANROBONE , PADDINGING 
MAKASSAR, SULAWESI SELATAN , TAKALAR , GALESONG UTARA , TAMASAJU 
LEBAK, BANTEN , CILEGON , JOMBANG , JOMBANG WETAN 
LEBAK, BANTEN , CILEGON , CIBEBER , KEDALEMAN 
LEBAK, BANTEN , CILEGON , CITANGKIL , WARNASARI 
LEBAK, BANTEN , CILEGON , JOMBANG , PANGGUNG RAWI 
LEBAK, BANTEN , CILEGON , CILEGON , CIWADUK 
LEBAK, BANTEN , CILEGON , GEROGOL , GEREM 
LEBAK, BANTEN , CILEGON , JOMBANG , MASIGIT 
LEBAK, BANTEN , CILEGON , PULOMERAK , LEBAKGEDE (LEBAK GEDE) 
LEBAK, BANTEN , CILEGON , CITANGKIL , KEBONSARI 
LEBAK, BANTEN , CILEGON , CILEGON , BENDUNGAN 
LEBAK, BANTEN , CILEGON , CIWANDAN , RANDAKARI 
LEBAK, BANTEN , CILEGON , PULOMERAK , TAMANSARI 
LEBAK, BANTEN , CILEGON , PURWAKARTA , KOTABUMI 
LEBAK, BANTEN , CILEGON , CITANGKIL , SAMANGRAYA 
LEBAK, BANTEN , CILEGON , GEROGOL , RAWA ARUM 
LEBAK, BANTEN , CILEGON , CIWANDAN , KUBANGSARI 
LEBAK, BANTEN , CILEGON , PULOMERAK , MEKARSARI 
LEBAK, BANTEN , CILEGON , CIBEBER , CIBEBER 
LEBAK, BANTEN , CILEGON , GEROGOL , KOTASARI 
LEBAK, BANTEN , CILEGON , JOMBANG , SUKMAJAYA 
LEBAK, BANTEN , CILEGON , PURWAKARTA , RAMANUJU 
LEBAK, BANTEN , CILEGON , CIBEBER , KARANG ASEM (KARANGASEM) 
LEBAK, BANTEN , CILEGON , CITANGKIL , CITANGKIL 
LEBAK, BANTEN , CILEGON , CIBEBER , KALITIMBANG 
LEBAK, BANTEN , CILEGON , CITANGKIL , LEBAK DENOK (LEBAKDENOK) 
LEBAK, BANTEN , CILEGON , CILEGON , CIWEDUS 
LEBAK, BANTEN , CILEGON , CIWANDAN , TEGAL RATU (TEGALRATU) 
LEBAK, BANTEN , CILEGON , JOMBANG , GEDONG DALEM 
LEBAK, BANTEN , CILEGON , CILEGON , BAGENDUNG 
LEBAK, BANTEN , LEBAK , KALANGANYAR , SUKAMEKARSARI 
LEBAK, BANTEN , LEBAK , RANGKASBITUNG , MUARA CIUJUNG TIMUR 
LEBAK, BANTEN , LEBAK , WARUNGGUNUNG , WARUNGGUNUNG 
LEBAK, BANTEN , LEBAK , CIBADAK , KADUAGUNG TENGAH 
LEBAK, BANTEN , LEBAK , CIBADAK , KADUAGUNG TIMUR 
LEBAK, BANTEN , LEBAK , CIBEBER , KUJANGJAYA 
LEBAK, BANTEN , LEBAK , CIJAKU , CIJAKU 
LEBAK, BANTEN , LEBAK , MALINGPING , CILANGKAHAN 
LEBAK, BANTEN , LEBAK , RANGKASBITUNG , MUARA CIUJUNG BARAT 
LEBAK, BANTEN , LEBAK , BANJARSARI , CIDAHU 
LEBAK, BANTEN , LEBAK , CIPANAS , SIPAYUNG 
LEBAK, BANTEN , LEBAK , PANGGARANGAN , SITUREGEN (SITURAGEN) 
LEBAK, BANTEN , LEBAK , WARUNGGUNUNG , SELARAJA 
LEBAK, BANTEN , LEBAK , CIBEBER , CITOREK TENGAH 
LEBAK, BANTEN , LEBAK , KALANGANYAR , CILANGKAP 
LEBAK, BANTEN , LEBAK , CIMARGA , MARGAJAYA (MARGA JAYA) 
LEBAK, BANTEN , LEBAK , KALANGANYAR , AWEH 
LEBAK, BANTEN , LEBAK , RANGKASBITUNG , RANGKASBITUNG BARAT 
LEBAK, BANTEN , LEBAK , RANGKASBITUNG , CIJORO PASIR 
LEBAK, BANTEN , LEBAK , SAJIRA , CIUYAH 
LEBAK, BANTEN , LEBAK , MUNCANG , CIMINYAK 
LEBAK, BANTEN , LEBAK , CIBEBER , CIBEBER 
LEBAK, BANTEN , LEBAK , CIPANAS , CIPANAS 
LEBAK, BANTEN , LEBAK , RANGKASBITUNG , NAMENG 
LEBAK, BANTEN , LEBAK , BAYAH , BAYAH BARAT 
LEBAK, BANTEN , LEBAK , MALINGPING , MALINGPING UTARA 
LEBAK, BANTEN , LEBAK , CILOGRANG , GUNUNGBATU 
LEBAK, BANTEN , LEBAK , CIBADAK , PASAR KEONG 
LEBAK, BANTEN , LEBAK , MAJA , MAJA 
LEBAK, BANTEN , LEBAK , RANGKASBITUNG , RANGKASBITUNG TIMUR 
LEBAK, BANTEN , LEBAK , BAYAH , SUWAKAN 
LEBAK, BANTEN , LEBAK , CIBEBER , WARUNGBANTEN 
LEBAK, BANTEN , LEBAK , MALINGPING , BOLANG 
LEBAK, BANTEN , LEBAK , CIBADAK , KADUAGUNG BARAT 
LEBAK, BANTEN , LEBAK , CIBADAK , BOJONG LELES (BOJONGLELES) 
LEBAK, BANTEN , LEBAK , CIPANAS , BINTANGRESMI 
LEBAK, BANTEN , LEBAK , MALINGPING , PAGELARAN 
LEBAK, BANTEN , LEBAK , PANGGARANGAN , PANGGARANGAN 
LEBAK, BANTEN , LEBAK , WARUNGGUNUNG , JAGABAYA 
LEBAK, BANTEN , LEBAK , MALINGPING , KADUJAJAR 
LEBAK, BANTEN , LEBAK , MALINGPING , SUKAMANAH 
LEBAK, BANTEN , LEBAK , CIMARGA , SUDAMANIK 
LEBAK, BANTEN , LEBAK , RANGKASBITUNG , CITERAS 
LEBAK, BANTEN , LEBAK , CILOGRANG , CIKATOMAS 
LEBAK, BANTEN , LEBAK , SAJIRA , SAJIRA 
LEBAK, BANTEN , LEBAK , SOBANG , MAJASARI 
LEBAK, BANTEN , LEBAK , LEBAKGEDONG , BANJARIRIGASI (BANJAR IRIGASI) 
LEBAK, BANTEN , LEBAK , RANGKASBITUNG , CIJORO LEBAK 
LEBAK, BANTEN , LEBAK , MAJA , CURUGBADAK (CURUG BADAK) 
LEBAK, BANTEN , LEBAK , CIKULUR , MUNCANGKOPONG 
LEBAK, BANTEN , LEBAK , BANJARSARI , KERTA 
LEBAK, BANTEN , LEBAK , CIBADAK , TAMBAKBAYA 
LEBAK, BANTEN , LEBAK , CILELES , CILELES 
LEBAK, BANTEN , LEBAK , CIPANAS , MALANGSARI 
LEBAK, BANTEN , LEBAK , CIKULUR , CURUGPANJANG 
LEBAK, BANTEN , LEBAK , CIJAKU , MEKARJAYA 
LEBAK, BANTEN , LEBAK , CILELES , CIKAREO 
LEBAK, BANTEN , LEBAK , WARUNGGUNUNG , CEMPAKA 
LEBAK, BANTEN , LEBAK , WANASALAM , WANASALAM 
LEBAK, BANTEN , LEBAK , WANASALAM , MUARA 
LEBAK, BANTEN , LEBAK , LEUWIDAMAR , CIBUNGUR 
LEBAK, BANTEN , LEBAK , MALINGPING , RAHONG 
LEBAK, BANTEN , LEBAK , LEBAKGEDONG , CILADAEUN 
LEBAK, BANTEN , LEBAK , LEUWIDAMAR , WANTISARI 
LEBAK, BANTEN , LEBAK , GUNUNGKENCANA (GUNUNG KENCANA) , GUNUNGKENCANA (GUNUNG KENCANA) 
LEBAK, BANTEN , LEBAK , CIBADAK , MEKAR AGUNG 
LEBAK, BANTEN , LEBAK , WARUNGGUNUNG , CIBUAH 
LEBAK, BANTEN , LEBAK , SAJIRA , PAJAGAN 
LEBAK, BANTEN , LEBAK , CIJAKU , KANDANGSAPI 
LEBAK, BANTEN , LEBAK , WARUNGGUNUNG , PASIR TANGKIL (PASIRTANGKIL) 
LEBAK, BANTEN , LEBAK , WARUNGGUNUNG , SUKARENDAH 
LEBAK, BANTEN , LEBAK , CIKULUR , CIGOONG SELATAN 
LEBAK, BANTEN , LEBAK , LEUWIDAMAR , BOJONGMENTENG (BOJONG MENTENG) 
LEBAK, BANTEN , LEBAK , SAJIRA , MEKARSARI 
LEBAK, BANTEN , LEBAK , LEUWIDAMAR , LEUWIDAMAR 
LEBAK, BANTEN , LEBAK , CIKULUR , SUMURBANDUNG 
LEBAK, BANTEN , LEBAK , MAJA , PASIRKEMBANG (PASIR KEMBANG) 
LEBAK, BANTEN , LEBAK , WARUNGGUNUNG , PADASUKA 
LEBAK, BANTEN , LEBAK , WARUNGGUNUNG , BAROS 
LEBAK, BANTEN , LEBAK , RANGKASBITUNG , JATIMULYA 
LEBAK, BANTEN , LEBAK , BAYAH , BAYAH TIMUR 
LEBAK, BANTEN , LEBAK , SAJIRA , BUNGURMEKAR (BANGUNMEKAR) 
LEBAK, BANTEN , LEBAK , CIPANAS , SUKASARI 
LEBAK, BANTEN , LEBAK , RANGKASBITUNG , MEKARSARI 
LEBAK, BANTEN , LEBAK , MUNCANG , MUNCANG 
LEBAK, BANTEN , LEBAK , MALINGPING , MALINGPING SELATAN 
LEBAK, BANTEN , LEBAK , BANJARSARI , CIBATURKEUSIK 
LEBAK, BANTEN , LEBAK , BAYAH , SAWARNA 
LEBAK, BANTEN , LEBAK , CIPANAS , HAURGAJRUG 
LEBAK, BANTEN , LEBAK , CIHARA , PONDOKPANJANG 
LEBAK, BANTEN , PANDEGLANG , KADUHEJO , SUKASARI 
LEBAK, BANTEN , PANDEGLANG , CARITA , CARITA 
LEBAK, BANTEN , PANDEGLANG , LABUAN , LABUAN 
LEBAK, BANTEN , PANDEGLANG , LABUAN , TELUK 
LEBAK, BANTEN , PANDEGLANG , KARANG TANJUNG , CIGADUNG 
LEBAK, BANTEN , PANDEGLANG , MAJASARI , SARUNI 
LEBAK, BANTEN , PANDEGLANG , SAKETI , SINDANGHAYU 
LEBAK, BANTEN , PANDEGLANG , PANDEGLANG , PANDEGLANG 
LEBAK, BANTEN , PANDEGLANG , MAJASARI , SUKARATU 
LEBAK, BANTEN , PANDEGLANG , SUMUR , KERTAJAYA 
LEBAK, BANTEN , PANDEGLANG , SAKETI , KADUDAMPIT 
LEBAK, BANTEN , PANDEGLANG , JIPUT , JIPUT 
LEBAK, BANTEN , PANDEGLANG , MENES , PURWARAJA 
LEBAK, BANTEN , PANDEGLANG , CIKEUDAL (CIKEDAL) , DAHU 
LEBAK, BANTEN , PANDEGLANG , CIPEUCANG , PALANYAR 
LEBAK, BANTEN , PANDEGLANG , PANIMBANG , CITEUREUP 
LEBAK, BANTEN , PANDEGLANG , PAGELARAN , MONTOR 
LEBAK, BANTEN , PANDEGLANG , SOBANG , PANGKALAN 
LEBAK, BANTEN , PANDEGLANG , LABUAN , KALANGANYAR 
LEBAK, BANTEN , PANDEGLANG , MANDALAWANGI , KURUNGKAMBING 
LEBAK, BANTEN , PANDEGLANG , KADUHEJO , SUKAMANAH 
LEBAK, BANTEN , PANDEGLANG , PANIMBANG , PANIMBANGJAYA 
LEBAK, BANTEN , PANDEGLANG , CIKEUDAL (CIKEDAL) , CENING 
LEBAK, BANTEN , PANDEGLANG , PANDEGLANG , KABAYAN 
LEBAK, BANTEN , PANDEGLANG , BOJONG , BOJONG 
LEBAK, BANTEN , PANDEGLANG , CIBALIUNG , SUKAJADI 
LEBAK, BANTEN , PANDEGLANG , MAJASARI , KARATON 
LEBAK, BANTEN , PANDEGLANG , CARITA , SUKARAME 
LEBAK, BANTEN , PANDEGLANG , SAKETI , SAKETI 
LEBAK, BANTEN , PANDEGLANG , PANIMBANG , MEKAR JAYA (MEKARSARI) 
LEBAK, BANTEN , PANDEGLANG , LABUAN , CARINGIN 
LEBAK, BANTEN , PANDEGLANG , MUNJUL , PASANGGRAHAN 
LEBAK, BANTEN , PANDEGLANG , BOJONG , CITUMENGGUNG 
LEBAK, BANTEN , PANDEGLANG , PICUNG , KOLELET 
LEBAK, BANTEN , PANDEGLANG , CIMANUK , KADUBUNGBANG 
LEBAK, BANTEN , PANDEGLANG , CIGEULIS , CIGEULIS 
LEBAK, BANTEN , PANDEGLANG , KADUHEJO , CIPUTRI 
LEBAK, BANTEN , PANDEGLANG , SUKARESMI , SIDAMUKTI 
LEBAK, BANTEN , PANDEGLANG , CIGEULIS , KARYABUANA 
LEBAK, BANTEN , PANDEGLANG , KADUHEJO , MANDALASARI 
LEBAK, BANTEN , PANDEGLANG , KARANG TANJUNG , PAGADUNGAN 
LEBAK, BANTEN , PANDEGLANG , CIMANUK , CIMANUK 
LEBAK, BANTEN , PANDEGLANG , CADASARI , CADASARI 
LEBAK, BANTEN , PANDEGLANG , KORONCONG , PANIIS 
LEBAK, BANTEN , PANDEGLANG , PANDEGLANG , KADOMAS 
LEBAK, BANTEN , PANDEGLANG , MANDALAWANGI , PARI 
LEBAK, BANTEN , PANDEGLANG , PAGELARAN , BAMA 
LEBAK, BANTEN , PANDEGLANG , MENES , MENES 
LEBAK, BANTEN , PANDEGLANG , SUMUR , SUMBERJAYA 
LEBAK, BANTEN , PANDEGLANG , SOBANG , TELUKLADA 
LEBAK, BANTEN , PANDEGLANG , PULOSARI , KARYAWANGI 
LEBAK, BANTEN , PANDEGLANG , PAGELARAN , MARGASANA 
LEBAK, BANTEN , PANDEGLANG , BANJAR , GUNUNGPUTRI 
LEBAK, BANTEN , PANDEGLANG , KARANG TANJUNG , KADUMERAKADUMERAK 
LEBAK, BANTEN , PANDEGLANG , MAJASARI , KARATON 
LEBAK, BANTEN , SERANG , KIBIN , TAMBAK 
LEBAK, BANTEN , SERANG , KRAMATWATU , SERDANG 
LEBAK, BANTEN , SERANG , KRAMATWATU , KRAMATWATU 
LEBAK, BANTEN , SERANG , KIBIN , NAMBO ILIR 
LEBAK, BANTEN , SERANG , CIRUAS , PELAWAD 
LEBAK, BANTEN , SERANG , CIPOCOK JAYA , CIPOCOK JAYA 
LEBAK, BANTEN , SERANG , KASEMEN , BANTEN 
LEBAK, BANTEN , SERANG , TIRTAYASA , TIRTAYASA 
LEBAK, BANTEN , SERANG , TAKTAKAN , DRANGONG 
LEBAK, BANTEN , SERANG , BOJONEGARA , KARANG KEPUH (KARANGKEPUH) 
LEBAK, BANTEN , SERANG , KASEMEN , KASEMEN 
LEBAK, BANTEN , SERANG , WALANTAKA , PIPITAN 
LEBAK, BANTEN , SERANG , SERANG , KALIGANDU 
LEBAK, BANTEN , SERANG , WARINGINKURUNG (WARINGIN KURUNG) , WARINGINKURUNG 
LEBAK, BANTEN , SERANG , SERANG , SERANG 
LEBAK, BANTEN , SERANG , MANCAK , LABUAN (LABUHAN) 
LEBAK, BANTEN , SERANG , SERANG , UNYUR 
LEBAK, BANTEN , SERANG , SERANG , SUMUR PECUNG (SUMURPECUNG) 
LEBAK, BANTEN , SERANG , CIRUAS , RANJENG 
LEBAK, BANTEN , SERANG , SERANG , LOPANG 
LEBAK, BANTEN , SERANG , SERANG , TERONDOL 
LEBAK, BANTEN , SERANG , WALANTAKA , KALODORAN / KALODRAN 
LEBAK, BANTEN , SERANG , SERANG , KOTA BARU (KOTABARU) 
LEBAK, BANTEN , SERANG , KRAMATWATU , PELAMUNAN 
LEBAK, BANTEN , SERANG , CIPOCOK JAYA , PANANCANGAN 
LEBAK, BANTEN , SERANG , BAROS , SUKAMANAH 
LEBAK, BANTEN , SERANG , ANYAR , ANYAR 
LEBAK, BANTEN , SERANG , PULO AMPEL , SUMURANJA 
LEBAK, BANTEN , SERANG , CIKANDE , SITUTERATE 
LEBAK, BANTEN , SERANG , SERANG , CIPARE 
LEBAK, BANTEN , SERANG , CIOMAS , SUKADANA 
LEBAK, BANTEN , SERANG , KRAGILAN , KENDAYAKAN 
LEBAK, BANTEN , SERANG , BAROS , BAROS 
LEBAK, BANTEN , SERANG , ANYAR , BANDULU 
LEBAK, BANTEN , SERANG , KRAMATWATU , WANAYASA 
LEBAK, BANTEN , SERANG , CURUG , CILAKU 
LEBAK, BANTEN , SERANG , KRAGILAN , SENTUL 
LEBAK, BANTEN , SERANG , CINANGKA , SINDANG LAYA (SINDANGLAYA) 
LEBAK, BANTEN , SERANG , TANARA , TANARA 
LEBAK, BANTEN , SERANG , CIPOCOK JAYA , BANJARSARI 
LEBAK, BANTEN , SERANG , SERANG , CIMUNCANG 
LEBAK, BANTEN , SERANG , KRAGILAN , KRAGILAN 
LEBAK, BANTEN , SERANG , WALANTAKA , KIARA 
LEBAK, BANTEN , SERANG , TAKTAKAN , TAKTAKAN 
LEBAK, BANTEN , SERANG , BAROS , SUKA INDAH 
LEBAK, BANTEN , SERANG , CINANGKA , UMBUL TANJUNG 
LEBAK, BANTEN , SERANG , CIKANDE , JULANG 
LEBAK, BANTEN , SERANG , CIKANDE , LEUWI LIMUS (LEUWILIMUS) 
LEBAK, BANTEN , SERANG , PABUARAN , PANCANEGARA 
LEBAK, BANTEN , SERANG , TIRTAYASA , KEBON 
LEBAK, BANTEN , SERANG , WALANTAKA , PANGAMPELAN (PENGAMPELAN) 
LEBAK, BANTEN , SERANG , PADARINCANG , CIOMAS 
LEBAK, BANTEN , SERANG , ANYAR , CIKONENG 
LEBAK, BANTEN , SERANG , PAMARAYAN , PAMARAYAN 
LEBAK, BANTEN , SERANG , KRAMATWATU , HARJATANI 
LEBAK, BANTEN , SERANG , WALANTAKA , WALANTAKA 
LEBAK, BANTEN , SERANG , SERANG , LONTARBARU 
LEBAK, BANTEN , SERANG , CIPOCOK JAYA , DALUNG 
LEBAK, BANTEN , SERANG , TAKTAKAN , LIALANG 
LEBAK, BANTEN , SERANG , JAWILAN , PARAKAN 
LEBAK, BANTEN , SERANG , KIBIN , KIBIN 
LEBAK, BANTEN , SERANG , BOJONEGARA , MANGKUNEGARA 
LEBAK, BANTEN , SERANG , BOJONEGARA , KERTASANA 
LEBAK, BANTEN , SERANG , PABUARAN , SINDANGSARI 
LEBAK, BANTEN , SERANG , CIKANDE , GEMBOR UDIK 
LEBAK, BANTEN , SERANG , WALANTAKA , TERITIH 
LEBAK, BANTEN , SERANG , CIKEUSAL , CIMAUNG 
LEBAK, BANTEN , SERANG , KRAGILAN , PEMATANG 
LEBAK, BANTEN , SERANG , KIBIN , NAGARA 
LEBAK, BANTEN , SERANG , PETIR , PETIR 
LEBAK, BANTEN , SERANG , PETIR , KADUGENEP 
LEBAK, BANTEN , SERANG , TAKTAKAN , PANGGUNGJATI 
LEBAK, BANTEN , SERANG , PONTANG , SINGARAJAN 
LEBAK, BANTEN , SERANG , CIPOCOK JAYA , TEMBONG 
LEBAK, BANTEN , SERANG , CINANGKA , KARANG SURAGA 
LEBAK, BANTEN , SERANG , BOJONEGARA , MARGAGIRI 
LEBAK, BANTEN , SERANG , CIRUAS , SINGAMERTA 
LEBAK, BANTEN , SERANG , WALANTAKA , KAPUREN (KEPUREN) 
LEBAK, BANTEN , SERANG , CIPOCOK JAYA , BANJAR AGUNG (BANJARAGUNG) 
LEBAK, BANTEN , SERANG , KRAMATWATU , MARGATANI 
LEBAK, BANTEN , SERANG , KASEMEN , WARUNG JAUD 
LEBAK, BANTEN , SERANG , PADARINCANG , CITASUK 
LEBAK, BANTEN , SERANG , KRAGILAN , CISAIT 
LEBAK, BANTEN , SERANG , KASEMEN , KASUNYATAN 
LEBAK, BANTEN , SERANG , CIKANDE , PARIGI 
LEBAK, BANTEN , SERANG , KRAMATWATU , TERATE 
LEBAK, BANTEN , SERANG , PULO AMPEL , MANGUNREJA 
LEBAK, BANTEN , SERANG , JAWILAN , JUNTI 
LEBAK, BANTEN , SERANG , CARENANG (CERENANG) , PANENJOAN 
LEBAK, BANTEN , SERANG , CIKANDE , CIKANDE 
LEBAK, BANTEN , SERANG , GUNUNG SARI (GUNUNGSARI) , GUNUNGSARI 
LEBAK, BANTEN , SERANG , KIBIN , CIAGEL 
LEBAK, BANTEN , SERANG , ANYAR , MEKARSARI 
LEBAK, BANTEN , SERANG , ANYAR , TAMBANG AYAM 
LEBAK, BANTEN , SERANG , PABUARAN , KADUBEUREUM 
LEBAK, BANTEN , SERANG , PADARINCANG , BATU KUWUNG (BATUKUWUNG) 
LEBAK, BANTEN , SERANG , TAKTAKAN , TAMAN BARU (TAMANBARU) 
LEBAK, BANTEN , SERANG , PADARINCANG , CISAAT 
LEBAK, BANTEN , SERANG , PABUARAN , SINDANGHEULA 
LEBAK, BANTEN , SERANG , CIKEUSAL , SUKAMENAK 
LEBAK, BANTEN , SERANG , KIBIN , SUKAMAJU 
LEBAK, BANTEN , SERANG , TIRTAYASA , SUJUNG 
LEBAK, BANTEN , SERANG , PONTANG , PONTANG 
LEBAK, BANTEN , SERANG , PONTANG , PULOKENCANA (PULO KENCANA) 
LEBAK, BANTEN , SERANG , PADARINCANG , KADUBEUREUM 
LEBAK, BANTEN , SERANG , KIBIN , CIJERUK 
LEBAK, BANTEN , SERANG , SERANG , KAGUNGAN 
LEBAK, BANTEN , SERANG , CARENANG (CERENANG) , TERAS 
LEBAK, BANTEN , SERANG , PULO AMPEL , PULO AMPEL 
LEBAK, BANTEN , SERANG , CURUG , SUKALAKSANA 
LEBAK, BANTEN , SERANG , PULO AMPEL , MARGASARI 
LEBAK, BANTEN , SERANG , CIKANDE , NAMBO UDIK 
LEBAK, BANTEN , SERANG , BOJONEGARA , WANAKARTA 
LEBAK, BANTEN , SERANG , TAKTAKAN , KURANJI 
LEBAK, BANTEN , SERANG , WARINGINKURUNG (WARINGIN KURUNG) , SUKABARES 
LEBAK, BANTEN , SERANG , BINUANG , SUKAMAMPIR 
LEBAK, BANTEN , SERANG , KOPO , NYOMPOK 
LEBAK, BANTEN , SERANG , BANDUNG , BLOKANG 
LEBAK, BANTEN , SERANG , PAMARAYAN , BINONG 
LEBAK, BANTEN , SERANG , TAKTAKAN , CILOWONG 
LEBAK, BANTEN , SERANG , CIKANDE , KOPER 
LEBAK, BANTEN , SERANG , CIKEUSAL , SUKARATU 
LEBAK, BANTEN , SERANG , CURUG , SUKAWANA 
LEBAK, BANTEN , SERANG , JAWILAN , KAREO 
LEBAK, BANTEN , SERANG , CINANGKA , CINANGKA 
LEBAK, BANTEN , SERANG , BAROS , PANYIRAPAN 
LEBAK, BANTEN , SERANG , WALANTAKA , LEBAKWANGI 
LEBAK, BANTEN , SERANG , KOPO , KOPO 
LEBAK, BANTEN , SERANG , CIRUAS , KASERANGAN 
LEBAK, BANTEN , SERANG , CIKEUSAL , PANOSOGAN 
LEBAK, BANTEN , SERANG , JAWILAN , CEMPLANG 
LEBAK, BANTEN , SERANG , WALANTAKA , PAGER AGUNG (PAGERAGUNG) 
LEBAK, BANTEN , SERANG , CIPOCOK JAYA , KARUNDANG 
LEBAK, BANTEN , SERANG , CIPOCOK JAYA , GELAM 
